nome_veiculo,cod_veiculo,cod_marca,ano_combustivel,ano_cod_combustivel,Ano,Combustivel,cod_combustivel
307 Feline/Griff/Premi. 2.0 Flex 5p Aut.,1897,44,2008 Gasolina,2008-1,2008,Gasolina,1
307 Feline/Griff/Premi. 2.0 Flex 5p Aut.,1897,44,2007 Gasolina,2007-1,2007,Gasolina,1
307 Feline/Griff/Premi. 2.0 Flex 5p Aut.,1897,44,2006 Gasolina,2006-1,2006,Gasolina,1
307 Feline/Griff/Premi. 2.0 Flex 5p Aut.,1897,44,2005 Gasolina,2005-1,2005,Gasolina,1
307 Feline/Griff/Premi. 2.0 Flex 5p Aut.,1897,44,2004 Gasolina,2004-1,2004,Gasolina,1
307 MILLESIM200 1.6 Flex 16V 5p,5400,44,2011 Gasolina,2011-1,2011,Gasolina,1
307 Passion 1.6 16V 110cv 5p,1899,44,2004 Gasolina,2004-1,2004,Gasolina,1
307 Passion 1.6 16V 110cv 5p,1899,44,2003 Gasolina,2003-1,2003,Gasolina,1
307 Passion 1.6 16V 110cv 5p,1899,44,2002 Gasolina,2002-1,2002,Gasolina,1
307 Passion 1.6 16V 110cv 5p,1899,44,2001 Gasolina,2001-1,2001,Gasolina,1
307 Passion 2.0 16V 138cv 5p,3974,44,2003 Gasolina,2003-1,2003,Gasolina,1
307 Presence 2.0 Flex 16V 5p Aut.,4986,44,2012 Gasolina,2012-1,2012,Gasolina,1
307 Presence 2.0 Flex 16V 5p Aut.,4986,44,2011 Gasolina,2011-1,2011,Gasolina,1
307 Presence 2.0 Flex 16V 5p Aut.,4986,44,2010 Gasolina,2010-1,2010,Gasolina,1
307 Presence 2.0 Flex 16V 5p Aut.,4986,44,2009 Gasolina,2009-1,2009,Gasolina,1
307 Presence 2.0 Flex 16V 5p Aut.,4986,44,2008 Gasolina,2008-1,2008,Gasolina,1
307 Rallye 1.6 16V 110cv 5p,1900,44,2003 Gasolina,2003-1,2003,Gasolina,1
307 Rallye 1.6 16V 110cv 5p,1900,44,2002 Gasolina,2002-1,2002,Gasolina,1
307 Rallye 1.6 16V 110cv 5p,1900,44,2001 Gasolina,2001-1,2001,Gasolina,1
307 Rallye 2.0 16V 138cv 5p,1901,44,2005 Gasolina,2005-1,2005,Gasolina,1
307 Rallye 2.0 16V 138cv 5p,1901,44,2004 Gasolina,2004-1,2004,Gasolina,1
307 Rallye 2.0 16V 138cv 5p,1901,44,2003 Gasolina,2003-1,2003,Gasolina,1
307 Rallye 2.0 16V 138cv 5p Aut.,1902,44,2006 Gasolina,2006-1,2006,Gasolina,1
307 Rallye 2.0 16V 138cv 5p Aut.,1902,44,2005 Gasolina,2005-1,2005,Gasolina,1
307 Rallye 2.0 16V 138cv 5p Aut.,1902,44,2004 Gasolina,2004-1,2004,Gasolina,1
307 Sed. Feline 2.0/2.0 Flex 16V 4p Mec.,4144,44,2010 Gasolina,2010-1,2010,Gasolina,1
307 Sed. Feline 2.0/2.0 Flex 16V 4p Mec.,4144,44,2009 Gasolina,2009-1,2009,Gasolina,1
307 Sed. Feline 2.0/2.0 Flex 16V 4p Mec.,4144,44,2008 Gasolina,2008-1,2008,Gasolina,1
307 Sed. Feline 2.0/2.0 Flex 16V 4p Mec.,4144,44,2007 Gasolina,2007-1,2007,Gasolina,1
307 Sed. Presence 1.6 Flex 16V 4p,4146,44,2012 Gasolina,2012-1,2012,Gasolina,1
307 Sed. Presence 1.6 Flex 16V 4p,4146,44,2011 Gasolina,2011-1,2011,Gasolina,1
307 Sed. Presence 1.6 Flex 16V 4p,4146,44,2010 Gasolina,2010-1,2010,Gasolina,1
307 Sed. Presence 1.6 Flex 16V 4p,4146,44,2009 Gasolina,2009-1,2009,Gasolina,1
307 Sed. Presence 1.6 Flex 16V 4p,4146,44,2008 Gasolina,2008-1,2008,Gasolina,1
307 Sed. Presence 1.6 Flex 16V 4p,4146,44,2007 Gasolina,2007-1,2007,Gasolina,1
307 Sed. Presence 2.0 Flex 16V 5p Aut.,4987,44,2011 Gasolina,2011-1,2011,Gasolina,1
307 Sed. Presence 2.0 Flex 16V 5p Aut.,4987,44,2010 Gasolina,2010-1,2010,Gasolina,1
307 Sed. Presence 2.0 Flex 16V 5p Aut.,4987,44,2009 Gasolina,2009-1,2009,Gasolina,1
307 Sed.Feline/Griff 2.0/2.0 Flex 4p Aut,4145,44,2011 Gasolina,2011-1,2011,Gasolina,1
307 Sed.Feline/Griff 2.0/2.0 Flex 4p Aut,4145,44,2010 Gasolina,2010-1,2010,Gasolina,1
307 Sed.Feline/Griff 2.0/2.0 Flex 4p Aut,4145,44,2009 Gasolina,2009-1,2009,Gasolina,1
307 Sed.Feline/Griff 2.0/2.0 Flex 4p Aut,4145,44,2008 Gasolina,2008-1,2008,Gasolina,1
307 Sed.Feline/Griff 2.0/2.0 Flex 4p Aut,4145,44,2007 Gasolina,2007-1,2007,Gasolina,1
307 Soleil/ Presence 1.6/1.6 Flex 16V 5p,1903,44,2012 Gasolina,2012-1,2012,Gasolina,1
307 Soleil/ Presence 1.6/1.6 Flex 16V 5p,1903,44,2011 Gasolina,2011-1,2011,Gasolina,1
307 Soleil/ Presence 1.6/1.6 Flex 16V 5p,1903,44,2010 Gasolina,2010-1,2010,Gasolina,1
307 Soleil/ Presence 1.6/1.6 Flex 16V 5p,1903,44,2009 Gasolina,2009-1,2009,Gasolina,1
307 Soleil/ Presence 1.6/1.6 Flex 16V 5p,1903,44,2008 Gasolina,2008-1,2008,Gasolina,1
307 Soleil/ Presence 1.6/1.6 Flex 16V 5p,1903,44,2007 Gasolina,2007-1,2007,Gasolina,1
307 Soleil/ Presence 1.6/1.6 Flex 16V 5p,1903,44,2006 Gasolina,2006-1,2006,Gasolina,1
307 Soleil/ Presence 1.6/1.6 Flex 16V 5p,1903,44,2005 Gasolina,2005-1,2005,Gasolina,1
307 Soleil/ Presence 1.6/1.6 Flex 16V 5p,1903,44,2004 Gasolina,2004-1,2004,Gasolina,1
307 Soleil/ Presence 1.6/1.6 Flex 16V 5p,1903,44,2003 Gasolina,2003-1,2003,Gasolina,1
307 Soleil/ Presence 1.6/1.6 Flex 16V 5p,1903,44,2002 Gasolina,2002-1,2002,Gasolina,1
307 Soleil/ Presence 1.6/1.6 Flex 16V 5p,1903,44,2001 Gasolina,2001-1,2001,Gasolina,1
307 SW 2.0 16V 138cv 5p Mec.,1905,44,2005 Gasolina,2005-1,2005,Gasolina,1
307 SW 2.0 16V 138cv 5p Mec.,1905,44,2004 Gasolina,2004-1,2004,Gasolina,1
307 SW 2.0 16V 138cv 5p Mec.,1905,44,2003 Gasolina,2003-1,2003,Gasolina,1
307 SW 2.0 16V 5p Aut.,1904,44,2007 Gasolina,2007-1,2007,Gasolina,1
307 SW 2.0 16V 5p Aut.,1904,44,2006 Gasolina,2006-1,2006,Gasolina,1
307 SW 2.0 16V 5p Aut.,1904,44,2005 Gasolina,2005-1,2005,Gasolina,1
307 SW 2.0 16V 5p Aut.,1904,44,2004 Gasolina,2004-1,2004,Gasolina,1
307 SW Allure 2.0 16V 5p Aut.,4340,44,2008 Gasolina,2008-1,2008,Gasolina,1
307 SW Allure 2.0 16V 5p Aut.,4340,44,2007 Gasolina,2007-1,2007,Gasolina,1
307 SW Allure 2.0 16V 5p Mec.,4341,44,2008 Gasolina,2008-1,2008,Gasolina,1
307 SW Allure 2.0 16V 5p Mec.,4341,44,2007 Gasolina,2007-1,2007,Gasolina,1
307 SW Feline 2.0 16V 5p Aut.,4342,44,2008 Gasolina,2008-1,2008,Gasolina,1
307 SW Feline 2.0 16V 5p Aut.,4342,44,2007 Gasolina,2007-1,2007,Gasolina,1
308 Active 1.6 Flex 16V 5p mec.,5901,44,2015 Gasolina,2015-1,2015,Gasolina,1
308 Active 1.6 Flex 16V 5p mec.,5901,44,2014 Gasolina,2014-1,2014,Gasolina,1
308 Active 1.6 Flex 16V 5p mec.,5901,44,2013 Gasolina,2013-1,2013,Gasolina,1
308 Allure 1.6 Flex 16V 5p Mec.,5902,44,2016 Gasolina,2016-1,2016,Gasolina,1
308 Allure 1.6 Flex 16V 5p Mec.,5902,44,2013 Gasolina,2013-1,2013,Gasolina,1
308 Allure 1.6 Flex 16V 5p Mec.,5902,44,2012 Gasolina,2012-1,2012,Gasolina,1
308 Allure 1.6 Turbo Flex 16V 5p Aut.,7744,44,2018 Gasolina,2018-1,2018,Gasolina,1
308 Allure 1.6 Turbo Flex 16V 5p Aut.,7744,44,2017 Gasolina,2017-1,2017,Gasolina,1
308 Allure 2.0 Flex 16V 5p Aut.,5903,44,2016 Gasolina,2016-1,2016,Gasolina,1
308 Allure 2.0 Flex 16V 5p Aut.,5903,44,2015 Gasolina,2015-1,2015,Gasolina,1
308 Allure 2.0 Flex 16V 5p Aut.,5903,44,2014 Gasolina,2014-1,2014,Gasolina,1
308 Allure 2.0 Flex 16V 5p Aut.,5903,44,2013 Gasolina,2013-1,2013,Gasolina,1
308 Allure 2.0 Flex 16V 5p Mec.,5904,44,2015 Gasolina,2015-1,2015,Gasolina,1
308 Allure 2.0 Flex 16V 5p Mec.,5904,44,2014 Gasolina,2014-1,2014,Gasolina,1
308 Allure 2.0 Flex 16V 5p Mec.,5904,44,2013 Gasolina,2013-1,2013,Gasolina,1
308 Allure 2.0 Flex 16V 5p Mec.,5904,44,2012 Gasolina,2012-1,2012,Gasolina,1
308 Bus. Pro 1.6 TB Flex 5p Aut.,9582,44,2019 Gasolina,2019-1,2019,Gasolina,1
308 Bus. Pro 1.6 TB Flex 5p Aut.,9582,44,2018 Gasolina,2018-1,2018,Gasolina,1
308 Business 1.6 Turbo Flex 16V 5p Aut.,8062,44,2019 Gasolina,2019-1,2019,Gasolina,1
308 Business 1.6 Turbo Flex 16V 5p Aut.,8062,44,2018 Gasolina,2018-1,2018,Gasolina,1
308 Business 1.6 Turbo Flex 16V 5p Aut.,8062,44,2017 Gasolina,2017-1,2017,Gasolina,1
308 CC 1.6 Turbo 16V 2p Aut.,6189,44,2015 Gasolina,2015-1,2015,Gasolina,1
308 CC 1.6 Turbo 16V 2p Aut.,6189,44,2014 Gasolina,2014-1,2014,Gasolina,1
308 CC 1.6 Turbo 16V 2p Aut.,6189,44,2013 Gasolina,2013-1,2013,Gasolina,1
308 CC 1.6 Turbo 16V 2p Aut.,6189,44,2012 Gasolina,2012-1,2012,Gasolina,1
308 CC Roland Garros 1.6 Turbo16V 2p Aut,6547,44,2014 Gasolina,2014-1,2014,Gasolina,1
308 Feline 2.0 Flex 16V 5p Aut.,5905,44,2013 Gasolina,2013-1,2013,Gasolina,1
308 Feline 2.0 Flex 16V 5p Aut.,5905,44,2012 Gasolina,2012-1,2012,Gasolina,1
308 Feline/Griffe 1.6 Turbo 16V 5p Aut.,6304,44,2016 Gasolina,2016-1,2016,Gasolina,1
308 Feline/Griffe 1.6 Turbo 16V 5p Aut.,6304,44,2015 Gasolina,2015-1,2015,Gasolina,1
308 Feline/Griffe 1.6 Turbo 16V 5p Aut.,6304,44,2014 Gasolina,2014-1,2014,Gasolina,1
308 Feline/Griffe 1.6 Turbo 16V 5p Aut.,6304,44,2013 Gasolina,2013-1,2013,Gasolina,1
308 Griffe 1.6 Turbo Flex 16V 5p Aut.,7402,44,2019 Gasolina,2019-1,2019,Gasolina,1
308 Griffe 1.6 Turbo Flex 16V 5p Aut.,7402,44,2018 Gasolina,2018-1,2018,Gasolina,1
308 Griffe 1.6 Turbo Flex 16V 5p Aut.,7402,44,2017 Gasolina,2017-1,2017,Gasolina,1
308 Griffe 1.6 Turbo Flex 16V 5p Aut.,7402,44,2016 Gasolina,2016-1,2016,Gasolina,1
308 QUIKSILVER 1.6 Flex 16V 5p Mec.,7104,44,2015 Gasolina,2015-1,2015,Gasolina,1
308 Roland Garros 1.6 TB Flex 16V 5p Aut,7984,44,2018 Gasolina,2018-1,2018,Gasolina,1
308 Roland Garros 1.6 Turbo 16V 5P,6493,44,2015 Gasolina,2015-1,2015,Gasolina,1
308 Roland Garros 1.6 Turbo 16V 5P,6493,44,2014 Gasolina,2014-1,2014,Gasolina,1
405 GLi/ GL 1.6,1906,44,1996 Gasolina,1996-1,1996,Gasolina,1
405 GLi/ GL 1.6,1906,44,1995 Gasolina,1995-1,1995,Gasolina,1
405 GLi/ GL 1.6,1906,44,1994 Gasolina,1994-1,1994,Gasolina,1
405 GLi/ GL 1.6,1906,44,1993 Gasolina,1993-1,1993,Gasolina,1
405 GLi/ GL 1.6,1906,44,1992 Gasolina,1992-1,1992,Gasolina,1
405 GRi 1.8,1907,44,1996 Gasolina,1996-1,1996,Gasolina,1
405 GRi 1.8,1907,44,1995 Gasolina,1995-1,1995,Gasolina,1
405 GRi 1.8,1907,44,1994 Gasolina,1994-1,1994,Gasolina,1
405 GRi 1.8,1907,44,1993 Gasolina,1993-1,1993,Gasolina,1
405 Mi 2.0 16V,1908,44,1995 Gasolina,1995-1,1995,Gasolina,1
405 Mi 2.0 16V,1908,44,1994 Gasolina,1994-1,1994,Gasolina,1
405 SRi 1.8,1909,44,1996 Gasolina,1996-1,1996,Gasolina,1
405 SRi 1.8,1909,44,1995 Gasolina,1995-1,1995,Gasolina,1
405 SRi 1.8,1909,44,1994 Gasolina,1994-1,1994,Gasolina,1
405 SRi 1.8,1909,44,1993 Gasolina,1993-1,1993,Gasolina,1
405 SRi 2.0,1910,44,1999 Gasolina,1999-1,1999,Gasolina,1
405 SRi 2.0,1910,44,1998 Gasolina,1998-1,1998,Gasolina,1
405 SRi 2.0,1910,44,1997 Gasolina,1997-1,1997,Gasolina,1
405 SRi 2.0,1910,44,1996 Gasolina,1996-1,1996,Gasolina,1
405 SRi 2.0,1910,44,1995 Gasolina,1995-1,1995,Gasolina,1
405 SRi 2.0,1910,44,1994 Gasolina,1994-1,1994,Gasolina,1
405 SRi Break,1911,44,1995 Gasolina,1995-1,1995,Gasolina,1
405 SRi Break,1911,44,1994 Gasolina,1994-1,1994,Gasolina,1
405 SRi Break,1911,44,1993 Gasolina,1993-1,1993,Gasolina,1
405 STi,1912,44,1995 Gasolina,1995-1,1995,Gasolina,1
405 STi,1912,44,1994 Gasolina,1994-1,1994,Gasolina,1
406 Break 2.0 16V,1913,44,1999 Gasolina,1999-1,1999,Gasolina,1
406 Break 3.0 V6 24V,1914,44,1999 Gasolina,1999-1,1999,Gasolina,1
406 Break 3.0 V6 24V,1914,44,1998 Gasolina,1998-1,1998,Gasolina,1
406 Break ST 2.0,1915,44,1999 Gasolina,1999-1,1999,Gasolina,1
406 Break ST 2.0,1915,44,1998 Gasolina,1998-1,1998,Gasolina,1
406 Cupê 3.0 24V Aut.,1916,44,2004 Gasolina,2004-1,2004,Gasolina,1
406 Cupê 3.0 24V Aut.,1916,44,2002 Gasolina,2002-1,2002,Gasolina,1
406 Cupê 3.0 24V Aut.,1916,44,2001 Gasolina,2001-1,2001,Gasolina,1
406 Cupê 3.0 24V Aut.,1916,44,2000 Gasolina,2000-1,2000,Gasolina,1
406 Cupê 3.0 24V Aut.,1916,44,1999 Gasolina,1999-1,1999,Gasolina,1
406 Cupê 3.0 24V Aut.,1916,44,1998 Gasolina,1998-1,1998,Gasolina,1
406 Cupê 3.0 24V Mec.,1917,44,2001 Gasolina,2001-1,2001,Gasolina,1
406 Cupê 3.0 24V Mec.,1917,44,2000 Gasolina,2000-1,2000,Gasolina,1
406 Cupê 3.0 24V Mec.,1917,44,1999 Gasolina,1999-1,1999,Gasolina,1
406 Cupê 3.0 24V Mec.,1917,44,1998 Gasolina,1998-1,1998,Gasolina,1
406 Familiale 2.0 16V Aut.,1918,44,2001 Gasolina,2001-1,2001,Gasolina,1
406 Familiale 2.0 16V Aut.,1918,44,2000 Gasolina,2000-1,2000,Gasolina,1
406 Familiale 2.0 16V Mec.,1919,44,2003 Gasolina,2003-1,2003,Gasolina,1
406 Familiale 2.0 16V Mec.,1919,44,2002 Gasolina,2002-1,2002,Gasolina,1
406 Familiale 2.0 16V Mec.,1919,44,2001 Gasolina,2001-1,2001,Gasolina,1
406 Familiale 2.0 16V Mec.,1919,44,2000 Gasolina,2000-1,2000,Gasolina,1
406 Sedan 2.0 Aut.,1920,44,2001 Gasolina,2001-1,2001,Gasolina,1
406 Sedan 2.0 Aut.,1920,44,2000 Gasolina,2000-1,2000,Gasolina,1
406 Sedan 2.0 Aut.,1920,44,1999 Gasolina,1999-1,1999,Gasolina,1
406 Sedan 2.0 Mec.,1921,44,2003 Gasolina,2003-1,2003,Gasolina,1
406 Sedan 2.0 Mec.,1921,44,2002 Gasolina,2002-1,2002,Gasolina,1
406 Sedan 2.0 Mec.,1921,44,2001 Gasolina,2001-1,2001,Gasolina,1
406 Sedan 2.0 Mec.,1921,44,2000 Gasolina,2000-1,2000,Gasolina,1
406 Sedan 2.0 Mec.,1921,44,1999 Gasolina,1999-1,1999,Gasolina,1
406 Sedan 3.0 V6 24V,1922,44,2004 Gasolina,2004-1,2004,Gasolina,1
406 Sedan 3.0 V6 24V,1922,44,2003 Gasolina,2003-1,2003,Gasolina,1
406 Sedan 3.0 V6 24V,1922,44,2002 Gasolina,2002-1,2002,Gasolina,1
406 Sedan 3.0 V6 24V,1922,44,2001 Gasolina,2001-1,2001,Gasolina,1
406 Sedan 3.0 V6 24V,1922,44,2000 Gasolina,2000-1,2000,Gasolina,1
406 ST 2.0 16V  Mec,1923,44,2001 Gasolina,2001-1,2001,Gasolina,1
406 ST 2.0 16V  Mec,1923,44,2000 Gasolina,2000-1,2000,Gasolina,1
406 ST 2.0 16V  Mec,1923,44,1999 Gasolina,1999-1,1999,Gasolina,1
406 ST 2.0 16V  Mec,1923,44,1998 Gasolina,1998-1,1998,Gasolina,1
406 ST 2.0 16V  Mec,1923,44,1997 Gasolina,1997-1,1997,Gasolina,1
406 ST/ SVA 2.0 16V Aut,1924,44,2001 Gasolina,2001-1,2001,Gasolina,1
406 ST/ SVA 2.0 16V Aut,1924,44,2000 Gasolina,2000-1,2000,Gasolina,1
406 ST/ SVA 2.0 16V Aut,1924,44,1999 Gasolina,1999-1,1999,Gasolina,1
406 ST/ SVA 2.0 16V Aut,1924,44,1998 Gasolina,1998-1,1998,Gasolina,1
406 ST/ SVA 2.0 16V Aut,1924,44,1997 Gasolina,1997-1,1997,Gasolina,1
406 SV 2.0 16V,1925,44,2000 Gasolina,2000-1,2000,Gasolina,1
406 SV 2.0 16V,1925,44,1999 Gasolina,1999-1,1999,Gasolina,1
406 SV 2.0 16V,1925,44,1998 Gasolina,1998-1,1998,Gasolina,1
406 SV 2.0 16V,1925,44,1997 Gasolina,1997-1,1997,Gasolina,1
406 SVA 3.0 24V,1926,44,2000 Gasolina,2000-1,2000,Gasolina,1
406 SVA 3.0 24V,1926,44,1999 Gasolina,1999-1,1999,Gasolina,1
406 SVA 3.0 24V,1926,44,1998 Gasolina,1998-1,1998,Gasolina,1
406 SVE 3.0 24V,1927,44,1999 Gasolina,1999-1,1999,Gasolina,1
406 SVE 3.0 24V,1927,44,1998 Gasolina,1998-1,1998,Gasolina,1
407 Sed. Allure 2.0 16V 4p Aut.,4343,44,2009 Gasolina,2009-1,2009,Gasolina,1
407 Sed. Allure 2.0 16V 4p Aut.,4343,44,2008 Gasolina,2008-1,2008,Gasolina,1
407 Sed. Allure 2.0 16V 4p Aut.,4343,44,2007 Gasolina,2007-1,2007,Gasolina,1
407 Sed. Feline 3.0 V6 211cv 4p Aut.,4344,44,2009 Gasolina,2009-1,2009,Gasolina,1
407 Sed. Feline 3.0 V6 211cv 4p Aut.,4344,44,2008 Gasolina,2008-1,2008,Gasolina,1
407 Sed. Feline 3.0 V6 211cv 4p Aut.,4344,44,2007 Gasolina,2007-1,2007,Gasolina,1
407 Sed. Griffe 3.0 V6 211cv 4p Aut.,4345,44,2009 Gasolina,2009-1,2009,Gasolina,1
407 Sed. Griffe 3.0 V6 211cv 4p Aut.,4345,44,2008 Gasolina,2008-1,2008,Gasolina,1
407 Sed. Griffe 3.0 V6 211cv 4p Aut.,4345,44,2007 Gasolina,2007-1,2007,Gasolina,1
540iA,207,7,2003 Gasolina,2003-1,2003,Gasolina,1
540iA,207,7,2002 Gasolina,2002-1,2002,Gasolina,1
540iA,207,7,2001 Gasolina,2001-1,2001,Gasolina,1
540iA,207,7,2000 Gasolina,2000-1,2000,Gasolina,1
540iA,207,7,1999 Gasolina,1999-1,1999,Gasolina,1
540iA,207,7,1998 Gasolina,1998-1,1998,Gasolina,1
540iA,207,7,1997 Gasolina,1997-1,1997,Gasolina,1
540iA,207,7,1996 Gasolina,1996-1,1996,Gasolina,1
540iA,207,7,1995 Gasolina,1995-1,1995,Gasolina,1
540iA,207,7,1994 Gasolina,1994-1,1994,Gasolina,1
540iA,207,7,1993 Gasolina,1993-1,1993,Gasolina,1
540iA,207,7,1992 Gasolina,1992-1,1992,Gasolina,1
540iA MotorSport,208,7,2003 Gasolina,2003-1,2003,Gasolina,1
540iA MotorSport,208,7,2002 Gasolina,2002-1,2002,Gasolina,1
540iA MotorSport,208,7,2001 Gasolina,2001-1,2001,Gasolina,1
540iA Protection,209,7,2003 Gasolina,2003-1,2003,Gasolina,1
540iA Protection,209,7,2002 Gasolina,2002-1,2002,Gasolina,1
540iA Protection,209,7,2001 Gasolina,2001-1,2001,Gasolina,1
540iA Protection,209,7,2000 Gasolina,2000-1,2000,Gasolina,1
540iA Protection,209,7,1999 Gasolina,1999-1,1999,Gasolina,1
540iA Protection,209,7,1998 Gasolina,1998-1,1998,Gasolina,1
540iTA,210,7,2001 Gasolina,2001-1,2001,Gasolina,1
540iTA,210,7,2000 Gasolina,2000-1,2000,Gasolina,1
540iTA,210,7,1999 Gasolina,1999-1,1999,Gasolina,1
540iTA,210,7,1998 Gasolina,1998-1,1998,Gasolina,1
540iTA,210,7,1997 Gasolina,1997-1,1997,Gasolina,1
540iTA,210,7,1996 Gasolina,1996-1,1996,Gasolina,1
540iTA,210,7,1995 Gasolina,1995-1,1995,Gasolina,1
540iTA,210,7,1994 Gasolina,1994-1,1994,Gasolina,1
545iA 4.4 32V V8 333cv,211,7,2006 Gasolina,2006-1,2006,Gasolina,1
545iA 4.4 32V V8 333cv,211,7,2005 Gasolina,2005-1,2005,Gasolina,1
545iA 4.4 32V V8 333cv,211,7,2004 Gasolina,2004-1,2004,Gasolina,1
550iA 4.4 32V 407cv Bi-Turbo,5268,7,2012 Gasolina,2012-1,2012,Gasolina,1
550iA 4.4 32V 407cv Bi-Turbo,5268,7,2011 Gasolina,2011-1,2011,Gasolina,1
550iA 4.4 32V 407cv Bi-Turbo,5268,7,2010 Gasolina,2010-1,2010,Gasolina,1
550iA 4.8 32V,3880,7,2009 Gasolina,2009-1,2009,Gasolina,1
550iA 4.8 32V,3880,7,2008 Gasolina,2008-1,2008,Gasolina,1
550iA 4.8 32V,3880,7,2007 Gasolina,2007-1,2007,Gasolina,1
550iA 4.8 32V,3880,7,2006 Gasolina,2006-1,2006,Gasolina,1
550iA Limited Sport Edition 4.8 32V,4995,7,2010 Gasolina,2010-1,2010,Gasolina,1
550iA Security 4.8 32V,4432,7,2009 Gasolina,2009-1,2009,Gasolina,1
550iA Security 4.8 32V,4432,7,2008 Gasolina,2008-1,2008,Gasolina,1
550iA Security 4.8 32V,4432,7,2007 Gasolina,2007-1,2007,Gasolina,1
550iA Security 4.8 32V,4432,7,2006 Gasolina,2006-1,2006,Gasolina,1
640i Gran Coupe 3.0 320cv 4p,6378,7,2016 Gasolina,2016-1,2016,Gasolina,1
640i Gran Coupe 3.0 320cv 4p,6378,7,2015 Gasolina,2015-1,2015,Gasolina,1
640i Gran Coupe 3.0 320cv 4p,6378,7,2014 Gasolina,2014-1,2014,Gasolina,1
640i Gran Coupe 3.0 320cv 4p,6378,7,2013 Gasolina,2013-1,2013,Gasolina,1
645Ci Cabriolet 4.4 V8 32V 333cv,3929,7,2005 Gasolina,2005-1,2005,Gasolina,1
645iA 4.4 V8 32V 333cv,212,7,2005 Gasolina,2005-1,2005,Gasolina,1
645iA 4.4 V8 32V 333cv,212,7,2004 Gasolina,2004-1,2004,Gasolina,1
650Ci Cabriolet 4.4 407cv Bi-Turbo,5718,7,2012 Gasolina,2012-1,2012,Gasolina,1
650Ci Cabriolet 4.8 V8 32V 360cv,4126,7,2012 Gasolina,2012-1,2012,Gasolina,1
650Ci Cabriolet 4.8 V8 32V 360cv,4126,7,2007 Gasolina,2007-1,2007,Gasolina,1
650Ci Cabriolet 4.8 V8 32V 360cv,4126,7,2006 Gasolina,2006-1,2006,Gasolina,1
650i Gran Coupe 4.4 V8 450cv 4p,6634,7,2016 Gasolina,2016-1,2016,Gasolina,1
650i Gran Coupe 4.4 V8 450cv 4p,6634,7,2015 Gasolina,2015-1,2015,Gasolina,1
650i Gran Coupe 4.4 V8 450cv 4p,6634,7,2014 Gasolina,2014-1,2014,Gasolina,1
650i Gran Coupe 4.4 V8 450cv 4p,6634,7,2013 Gasolina,2013-1,2013,Gasolina,1
650i Gran Coupe 4.4 V8 450cv 4p,6634,7,2012 Gasolina,2012-1,2012,Gasolina,1
650iA 4.4 407cv Bi-Turbo,6150,7,2012 Gasolina,2012-1,2012,Gasolina,1
650iA 4.8 V8 32V 360cv,4125,7,2009 Gasolina,2009-1,2009,Gasolina,1
650iA 4.8 V8 32V 360cv,4125,7,2008 Gasolina,2008-1,2008,Gasolina,1
650iA 4.8 V8 32V 360cv,4125,7,2007 Gasolina,2007-1,2007,Gasolina,1
650iA 4.8 V8 32V 360cv,4125,7,2006 Gasolina,2006-1,2006,Gasolina,1
650iA Limited Sport  Edition 4.8 32V,5057,7,2010 Gasolina,2010-1,2010,Gasolina,1
730i 3.0 32V,213,7,1992 Gasolina,1992-1,1992,Gasolina,1
730i 3.0 32V,213,7,1991 Gasolina,1991-1,1991,Gasolina,1
730iA 3.0 32V,214,7,1992 Gasolina,1992-1,1992,Gasolina,1
730iA 3.0 32V,214,7,1991 Gasolina,1991-1,1991,Gasolina,1
735i/iA 3.5 32V,215,7,1992 Gasolina,1992-1,1992,Gasolina,1
735i/iA 3.5 32V,215,7,1991 Gasolina,1991-1,1991,Gasolina,1
735i/iA 3.5 32V,215,7,1990 Gasolina,1990-1,1990,Gasolina,1
735i/iA 3.5 32V,215,7,1989 Gasolina,1989-1,1989,Gasolina,1
735i/iA 3.5 32V,215,7,1988 Gasolina,1988-1,1988,Gasolina,1
735i/iA 3.5 32V,215,7,1987 Gasolina,1987-1,1987,Gasolina,1
740i,216,7,1997 Gasolina,1997-1,1997,Gasolina,1
740i,216,7,1996 Gasolina,1996-1,1996,Gasolina,1
740i,216,7,1995 Gasolina,1995-1,1995,Gasolina,1
740i,216,7,1994 Gasolina,1994-1,1994,Gasolina,1
740i,216,7,1993 Gasolina,1993-1,1993,Gasolina,1
740i,216,7,1992 Gasolina,1992-1,1992,Gasolina,1
740iA,217,7,2001 Gasolina,2001-1,2001,Gasolina,1
740iA,217,7,2000 Gasolina,2000-1,2000,Gasolina,1
740iA,217,7,1999 Gasolina,1999-1,1999,Gasolina,1
740iA,217,7,1998 Gasolina,1998-1,1998,Gasolina,1
740iA,217,7,1997 Gasolina,1997-1,1997,Gasolina,1
740iA,217,7,1996 Gasolina,1996-1,1996,Gasolina,1
740iA,217,7,1995 Gasolina,1995-1,1995,Gasolina,1
740iL/iLA Highline 4.4 32V,218,7,1996 Gasolina,1996-1,1996,Gasolina,1
740iLA Protection,219,7,2001 Gasolina,2001-1,2001,Gasolina,1
740iLA Protection,219,7,2000 Gasolina,2000-1,2000,Gasolina,1
740iLA Protection,219,7,1999 Gasolina,1999-1,1999,Gasolina,1
745iA 4.4 V8 32V 333cv,220,7,2005 Gasolina,2005-1,2005,Gasolina,1
745iA 4.4 V8 32V 333cv,220,7,2004 Gasolina,2004-1,2004,Gasolina,1
