nome_veiculo,cod_veiculo,cod_marca,cod_veiculo_especifico
ARGO DRIVE 1.0 6V Flex,7965,21,"[{'Label': '32000 Gasolina', 'Value': '32000-1'}, {'Label': '2025 Gasolina', 'Value': '2025-1'}, {'Label': '2024 Gasolina', 'Value': '2024-1'}, {'Label': '2023 Gasolina', 'Value': '2023-1'}, {'Label': '2022 Gasolina', 'Value': '2022-1'}, {'Label': '2021 Gasolina', 'Value': '2021-1'}, {'Label': '2020 Gasolina', 'Value': '2020-1'}, {'Label': '2019 Gasolina', 'Value': '2019-1'}, {'Label': '2018 Gasolina', 'Value': '2018-1'}]"
ARGO DRIVE 1.3 8V Flex,7966,21,"[{'Label': '2021 Gasolina', 'Value': '2021-1'}, {'Label': '2020 Gasolina', 'Value': '2020-1'}, {'Label': '2019 Gasolina', 'Value': '2019-1'}, {'Label': '2018 Gasolina', 'Value': '2018-1'}]"
ARGO DRIVE 1.3 8V Flex Aut.,10392,21,"[{'Label': '32000 Gasolina', 'Value': '32000-1'}, {'Label': '2025 Gasolina', 'Value': '2025-1'}, {'Label': '2024 Gasolina', 'Value': '2024-1'}, {'Label': '2023 Gasolina', 'Value': '2023-1'}]"
ARGO DRIVE GSR 1.3 8V Flex,7967,21,"[{'Label': '2020 Gasolina', 'Value': '2020-1'}, {'Label': '2019 Gasolina', 'Value': '2019-1'}, {'Label': '2018 Gasolina', 'Value': '2018-1'}]"
ARGO DRIVE S-DESIGN 1.3 8V Flex,9543,21,"[{'Label': '2023 Gasolina', 'Value': '2023-1'}, {'Label': '2022 Gasolina', 'Value': '2022-1'}]"
ARGO HGT 1.8 16V Flex Aut.,7968,21,"[{'Label': '2021 Gasolina', 'Value': '2021-1'}, {'Label': '2020 Gasolina', 'Value': '2020-1'}, {'Label': '2019 Gasolina', 'Value': '2019-1'}, {'Label': '2018 Gasolina', 'Value': '2018-1'}]"
ARGO HGT 1.8 16V Flex Mec.,7969,21,"[{'Label': '2019 Gasolina', 'Value': '2019-1'}, {'Label': '2018 Gasolina', 'Value': '2018-1'}]"
ARGO PRECISION 1.8 16V Flex Aut.,7971,21,"[{'Label': '2020 Gasolina', 'Value': '2020-1'}, {'Label': '2019 Gasolina', 'Value': '2019-1'}, {'Label': '2018 Gasolina', 'Value': '2018-1'}]"
ARGO PRECISION 1.8 16V Flex Mec.,7970,21,"[{'Label': '2019 Gasolina', 'Value': '2019-1'}, {'Label': '2018 Gasolina', 'Value': '2018-1'}]"
ARGO TREKKING 1.3 8V Flex,8690,21,"[{'Label': '32000 Gasolina', 'Value': '32000-1'}, {'Label': '2025 Gasolina', 'Value': '2025-1'}, {'Label': '2024 Gasolina', 'Value': '2024-1'}, {'Label': '2023 Gasolina', 'Value': '2023-1'}, {'Label': '2022 Gasolina', 'Value': '2022-1'}, {'Label': '2021 Gasolina', 'Value': '2021-1'}, {'Label': '2020 Gasolina', 'Value': '2020-1'}]"
ARGO TREKKING 1.3 8V Flex Aut.,10393,21,"[{'Label': '32000 Gasolina', 'Value': '32000-1'}, {'Label': '2025 Gasolina', 'Value': '2025-1'}, {'Label': '2024 Gasolina', 'Value': '2024-1'}, {'Label': '2023 Gasolina', 'Value': '2023-1'}]"
ARGO TREKKING 1.8 16V Flex Aut.,8947,21,"[{'Label': '2021 Gasolina', 'Value': '2021-1'}, {'Label': '2020 Gasolina', 'Value': '2020-1'}]"
Brava ELX  1.6 16V 4p,440,21,"[{'Label': '2003 Gasolina', 'Value': '2003-1'}, {'Label': '2002 Gasolina', 'Value': '2002-1'}, {'Label': '2001 Gasolina', 'Value': '2001-1'}, {'Label': '2000 Gasolina', 'Value': '2000-1'}]"
Brava HGT 1.8 mpi 16V  4p,441,21,"[{'Label': '2003 Gasolina', 'Value': '2003-1'}, {'Label': '2002 Gasolina', 'Value': '2002-1'}, {'Label': '2001 Gasolina', 'Value': '2001-1'}, {'Label': '2000 Gasolina', 'Value': '2000-1'}]"
Brava SX 1.6 16V 4p,442,21,"[{'Label': '2003 Gasolina', 'Value': '2003-1'}, {'Label': '2002 Gasolina', 'Value': '2002-1'}, {'Label': '2001 Gasolina', 'Value': '2001-1'}, {'Label': '2000 Gasolina', 'Value': '2000-1'}]"
Bravo ABSOLUTE 1.8 Flex 16V 5p,5446,21,"[{'Label': '2012 Gasolina', 'Value': '2012-1'}, {'Label': '2011 Gasolina', 'Value': '2011-1'}]"
Bravo ABSOLUTE Dualogic 1.8 Flex 16V 5p,5447,21,"[{'Label': '2014 Gasolina', 'Value': '2014-1'}, {'Label': '2013 Gasolina', 'Value': '2013-1'}, {'Label': '2012 Gasolina', 'Value': '2012-1'}, {'Label': '2011 Gasolina', 'Value': '2011-1'}]"
Bravo BlackMotion 1.8 Dualogic Flex 5p,7132,21,"[{'Label': '2016 Gasolina', 'Value': '2016-1'}, {'Label': '2015 Gasolina', 'Value': '2015-1'}]"
Bravo BlackMotion 1.8 Flex 16v 5p,7133,21,"[{'Label': '2016 Gasolina', 'Value': '2016-1'}, {'Label': '2015 Gasolina', 'Value': '2015-1'}]"
Bravo ESSENCE 1.8 Flex 16V 5p,5448,21,"[{'Label': '2016 Gasolina', 'Value': '2016-1'}, {'Label': '2015 Gasolina', 'Value': '2015-1'}, {'Label': '2014 Gasolina', 'Value': '2014-1'}, {'Label': '2013 Gasolina', 'Value': '2013-1'}, {'Label': '2012 Gasolina', 'Value': '2012-1'}, {'Label': '2011 Gasolina', 'Value': '2011-1'}]"
Bravo ESSENCE Dualogic 1.8 Flex 16V 5p,5449,21,"[{'Label': '2016 Gasolina', 'Value': '2016-1'}, {'Label': '2015 Gasolina', 'Value': '2015-1'}, {'Label': '2014 Gasolina', 'Value': '2014-1'}, {'Label': '2013 Gasolina', 'Value': '2013-1'}, {'Label': '2012 Gasolina', 'Value': '2012-1'}, {'Label': '2011 Gasolina', 'Value': '2011-1'}]"
Bravo SPORTING 1.8 Dualogic Flex 16V 5p,6051,21,"[{'Label': '2016 Gasolina', 'Value': '2016-1'}, {'Label': '2015 Gasolina', 'Value': '2015-1'}, {'Label': '2014 Gasolina', 'Value': '2014-1'}, {'Label': '2013 Gasolina', 'Value': '2013-1'}]"
Bravo SPORTING 1.8 Flex 16V 5p,6052,21,"[{'Label': '2016 Gasolina', 'Value': '2016-1'}, {'Label': '2015 Gasolina', 'Value': '2015-1'}, {'Label': '2014 Gasolina', 'Value': '2014-1'}, {'Label': '2013 Gasolina', 'Value': '2013-1'}]"
Bravo SX 1.6,443,21,"[{'Label': '1999 Gasolina', 'Value': '1999-1'}, {'Label': '1998 Gasolina', 'Value': '1998-1'}]"
Bravo T-JET 1.4 16V Turbo 5p,5591,21,"[{'Label': '2016 Gasolina', 'Value': '2016-1'}, {'Label': '2015 Gasolina', 'Value': '2015-1'}, {'Label': '2014 Gasolina', 'Value': '2014-1'}, {'Label': '2013 Gasolina', 'Value': '2013-1'}, {'Label': '2012 Gasolina', 'Value': '2012-1'}, {'Label': '2011 Gasolina', 'Value': '2011-1'}]"
Bravo WOLVERINE 1.8 Dualogic Flex 16V 5p,6515,21,"[{'Label': '2014 Gasolina', 'Value': '2014-1'}]"
Bravo WOLVERINE 1.8 Flex 16V 5p,6516,21,"[{'Label': '2014 Gasolina', 'Value': '2014-1'}]"
Cinquecento 0.7,444,21,"[{'Label': '1995 Gasolina', 'Value': '1995-1'}]"
Coupe 16V,445,21,"[{'Label': '1997 Gasolina', 'Value': '1997-1'}, {'Label': '1996 Gasolina', 'Value': '1996-1'}, {'Label': '1995 Gasolina', 'Value': '1995-1'}]"
CRONOS 1.0 6V Flex,9988,21,"[{'Label': '32000 Gasolina', 'Value': '32000-1'}, {'Label': '2023 Gasolina', 'Value': '2023-1'}]"
CRONOS 1.3 8V Flex,8199,21,"[{'Label': '2022 Gasolina', 'Value': '2022-1'}, {'Label': '2021 Gasolina', 'Value': '2021-1'}, {'Label': '2020 Gasolina', 'Value': '2020-1'}, {'Label': '2019 Gasolina', 'Value': '2019-1'}]"
CRONOS 1.8 16V Flex Aut. ,9590,21,"[{'Label': '2021 Gasolina', 'Value': '2021-1'}, {'Label': '2020 Gasolina', 'Value': '2020-1'}]"
CRONOS DRIVE 1.0 6V Flex,9989,21,"[{'Label': '32000 Gasolina', 'Value': '32000-1'}, {'Label': '2025 Gasolina', 'Value': '2025-1'}, {'Label': '2024 Gasolina', 'Value': '2024-1'}, {'Label': '2023 Gasolina', 'Value': '2023-1'}]"
CRONOS DRIVE 1.3 8V Flex,8200,21,"[{'Label': '32000 Gasolina', 'Value': '32000-1'}, {'Label': '2025 Gasolina', 'Value': '2025-1'}, {'Label': '2024 Gasolina', 'Value': '2024-1'}, {'Label': '2023 Gasolina', 'Value': '2023-1'}, {'Label': '2022 Gasolina', 'Value': '2022-1'}, {'Label': '2021 Gasolina', 'Value': '2021-1'}, {'Label': '2020 Gasolina', 'Value': '2020-1'}, {'Label': '2019 Gasolina', 'Value': '2019-1'}, {'Label': '2018 Gasolina', 'Value': '2018-1'}]"
CRONOS DRIVE 1.3 8V Flex Aut.,9990,21,"[{'Label': '32000 Gasolina', 'Value': '32000-1'}, {'Label': '2025 Gasolina', 'Value': '2025-1'}, {'Label': '2024 Gasolina', 'Value': '2024-1'}, {'Label': '2023 Gasolina', 'Value': '2023-1'}]"
CRONOS DRIVE 1.8 16V Flex Aut.,8518,21,"[{'Label': '2021 Gasolina', 'Value': '2021-1'}, {'Label': '2020 Gasolina', 'Value': '2020-1'}, {'Label': '2019 Gasolina', 'Value': '2019-1'}]"
CRONOS DRIVE GSR 1.3 8V Flex,8201,21,"[{'Label': '2020 Gasolina', 'Value': '2020-1'}, {'Label': '2019 Gasolina', 'Value': '2019-1'}, {'Label': '2018 Gasolina', 'Value': '2018-1'}]"
CRONOS HGT 1.8 16V Flex Aut.,8778,21,"[{'Label': '2021 Gasolina', 'Value': '2021-1'}, {'Label': '2020 Gasolina', 'Value': '2020-1'}]"
CRONOS PRECISION 1.3 8V Flex Aut.,10394,21,"[{'Label': '32000 Gasolina', 'Value': '32000-1'}, {'Label': '2025 Gasolina', 'Value': '2025-1'}, {'Label': '2024 Gasolina', 'Value': '2024-1'}, {'Label': '2023 Gasolina', 'Value': '2023-1'}]"
CRONOS PRECISION 1.8 16V Flex Aut.,8202,21,"[{'Label': '2021 Gasolina', 'Value': '2021-1'}, {'Label': '2020 Gasolina', 'Value': '2020-1'}, {'Label': '2019 Gasolina', 'Value': '2019-1'}, {'Label': '2018 Gasolina', 'Value': '2018-1'}]"
CRONOS PRECISION 1.8 16V Flex Mec.,8203,21,"[{'Label': '2019 Gasolina', 'Value': '2019-1'}, {'Label': '2018 Gasolina', 'Value': '2018-1'}]"
Doblo  1.4 mpi Fire Flex  8V 4p,5104,21,"[{'Label': '2011 Gasolina', 'Value': '2011-1'}, {'Label': '2010 Gasolina', 'Value': '2010-1'}]"
Doblo  Cargo 1.4 mpi Fire Flex 8V 3p,5105,21,"[{'Label': '2016 Gasolina', 'Value': '2016-1'}, {'Label': '2015 Gasolina', 'Value': '2015-1'}, {'Label': '2014 Gasolina', 'Value': '2014-1'}, {'Label': '2013 Gasolina', 'Value': '2013-1'}, {'Label': '2012 Gasolina', 'Value': '2012-1'}, {'Label': '2011 Gasolina', 'Value': '2011-1'}, {'Label': '2010 Gasolina', 'Value': '2010-1'}]"
Doblo Adv. XINGU 1.8 Flex 16V 5p,6053,21,"[{'Label': '2014 Gasolina', 'Value': '2014-1'}, {'Label': '2013 Gasolina', 'Value': '2013-1'}]"
Doblo Adv. XINGU LOCKER 1.8 Flex 16V 5p,6054,21,"[{'Label': '2014 Gasolina', 'Value': '2014-1'}, {'Label': '2013 Gasolina', 'Value': '2013-1'}]"
Doblo Adv.Ext./Adv.Ext.Loc. 1.8 16V Flex,7503,21,"[{'Label': '2016 Gasolina', 'Value': '2016-1'}]"
Doblo Adv/Adv TRYON/LOCKER 1.8 Flex,3933,21,"[{'Label': '2020 Gasolina', 'Value': '2020-1'}, {'Label': '2019 Gasolina', 'Value': '2019-1'}, {'Label': '2018 Gasolina', 'Value': '2018-1'}, {'Label': '2017 Gasolina', 'Value': '2017-1'}, {'Label': '2016 Gasolina', 'Value': '2016-1'}, {'Label': '2015 Gasolina', 'Value': '2015-1'}, {'Label': '2014 Gasolina', 'Value': '2014-1'}, {'Label': '2013 Gasolina', 'Value': '2013-1'}, {'Label': '2012 Gasolina', 'Value': '2012-1'}, {'Label': '2011 Gasolina', 'Value': '2011-1'}, {'Label': '2010 Gasolina', 'Value': '2010-1'}, {'Label': '2009 Gasolina', 'Value': '2009-1'}, {'Label': '2008 Gasolina', 'Value': '2008-1'}, {'Label': '2007 Gasolina', 'Value': '2007-1'}, {'Label': '2006 Gasolina', 'Value': '2006-1'}]"
Doblo Adventure/ Adv.ER 1.8 mpi 8V 103cv,446,21,"[{'Label': '2006 Gasolina', 'Value': '2006-1'}, {'Label': '2005 Gasolina', 'Value': '2005-1'}, {'Label': '2004 Gasolina', 'Value': '2004-1'}]"
Doblo ATTRACTIVE 1.4 Fire Flex 8V 5p,5535,21,"[{'Label': '2016 Gasolina', 'Value': '2016-1'}, {'Label': '2015 Gasolina', 'Value': '2015-1'}, {'Label': '2014 Gasolina', 'Value': '2014-1'}, {'Label': '2013 Gasolina', 'Value': '2013-1'}, {'Label': '2012 Gasolina', 'Value': '2012-1'}]"
Doblo Cargo 1.3 Fire 16V 4/5p,447,21,"[{'Label': '2006 Gasolina', 'Value': '2006-1'}, {'Label': '2005 Gasolina', 'Value': '2005-1'}, {'Label': '2004 Gasolina', 'Value': '2004-1'}, {'Label': '2003 Gasolina', 'Value': '2003-1'}, {'Label': '2002 Gasolina', 'Value': '2002-1'}]"
Doblo Cargo 1.6 16V 4/5p,448,21,"[{'Label': '2003 Gasolina', 'Value': '2003-1'}, {'Label': '2002 Gasolina', 'Value': '2002-1'}]"
Doblo Cargo 1.8 mpi 8V 103cv,449,21,"[{'Label': '2006 Gasolina', 'Value': '2006-1'}, {'Label': '2005 Gasolina', 'Value': '2005-1'}, {'Label': '2004 Gasolina', 'Value': '2004-1'}]"
Doblo Cargo 1.8 mpi Fire Flex 8V/16V 4p,3934,21,"[{'Label': '2021 Gasolina', 'Value': '2021-1'}, {'Label': '2016 Gasolina', 'Value': '2016-1'}, {'Label': '2015 Gasolina', 'Value': '2015-1'}, {'Label': '2014 Gasolina', 'Value': '2014-1'}, {'Label': '2013 Gasolina', 'Value': '2013-1'}, {'Label': '2012 Gasolina', 'Value': '2012-1'}, {'Label': '2011 Gasolina', 'Value': '2011-1'}, {'Label': '2010 Gasolina', 'Value': '2010-1'}, {'Label': '2009 Gasolina', 'Value': '2009-1'}, {'Label': '2008 Gasolina', 'Value': '2008-1'}, {'Label': '2007 Gasolina', 'Value': '2007-1'}, {'Label': '2006 Gasolina', 'Value': '2006-1'}]"
Doblo ELX 1.4 mpi Fire Flex 8V 4p,5106,21,"[{'Label': '2011 Gasolina', 'Value': '2011-1'}, {'Label': '2010 Gasolina', 'Value': '2010-1'}]"
Doblo ELX 1.6 16V 4/5p,450,21,"[{'Label': '2003 Gasolina', 'Value': '2003-1'}, {'Label': '2002 Gasolina', 'Value': '2002-1'}]"
Doblo ELX 1.8 mpi 8V 103cv,451,21,"[{'Label': '2006 Gasolina', 'Value': '2006-1'}, {'Label': '2005 Gasolina', 'Value': '2005-1'}, {'Label': '2004 Gasolina', 'Value': '2004-1'}]"
Doblo ELX 1.8 mpi 8V Flex,3935,21,"[{'Label': '2010 Gasolina', 'Value': '2010-1'}, {'Label': '2009 Gasolina', 'Value': '2009-1'}, {'Label': '2008 Gasolina', 'Value': '2008-1'}, {'Label': '2007 Gasolina', 'Value': '2007-1'}, {'Label': '2006 Gasolina', 'Value': '2006-1'}]"
Doblo ESSENCE 1.8 Flex 16V 5p,5536,21,"[{'Label': '2021 Gasolina', 'Value': '2021-1'}, {'Label': '2020 Gasolina', 'Value': '2020-1'}, {'Label': '2019 Gasolina', 'Value': '2019-1'}, {'Label': '2018 Gasolina', 'Value': '2018-1'}, {'Label': '2017 Gasolina', 'Value': '2017-1'}, {'Label': '2016 Gasolina', 'Value': '2016-1'}, {'Label': '2015 Gasolina', 'Value': '2015-1'}, {'Label': '2014 Gasolina', 'Value': '2014-1'}, {'Label': '2013 Gasolina', 'Value': '2013-1'}, {'Label': '2012 Gasolina', 'Value': '2012-1'}]"
Doblo EX 1.3 Fire 16V 80cv 4/5p,452,21,"[{'Label': '2006 Gasolina', 'Value': '2006-1'}, {'Label': '2005 Gasolina', 'Value': '2005-1'}, {'Label': '2004 Gasolina', 'Value': '2004-1'}, {'Label': '2003 Gasolina', 'Value': '2003-1'}, {'Label': '2002 Gasolina', 'Value': '2002-1'}]"
Doblo HLX 1.8 mpi Flex 5p,4097,21,"[{'Label': '2011 Gasolina', 'Value': '2011-1'}, {'Label': '2010 Gasolina', 'Value': '2010-1'}, {'Label': '2009 Gasolina', 'Value': '2009-1'}, {'Label': '2008 Gasolina', 'Value': '2008-1'}, {'Label': '2007 Gasolina', 'Value': '2007-1'}]"
Ducato Cargo 2.2 Diesel (E6),10659,21,"[{'Label': '32000 Diesel', 'Value': '32000-3'}, {'Label': '2024 Diesel', 'Value': '2024-3'}, {'Label': '2023 Diesel', 'Value': '2023-3'}]"
Ducato Cargo 2.8 Curto/Longo TB Diesel,453,21,"[{'Label': '2009 Diesel', 'Value': '2009-3'}, {'Label': '2008 Diesel', 'Value': '2008-3'}, {'Label': '2007 Diesel', 'Value': '2007-3'}, {'Label': '2006 Diesel', 'Value': '2006-3'}, {'Label': '2005 Diesel', 'Value': '2005-3'}, {'Label': '2004 Diesel', 'Value': '2004-3'}, {'Label': '2003 Diesel', 'Value': '2003-3'}]"
Ducato Cargo Curto 2.3 16V Diesel,8204,21,"[{'Label': '2021 Diesel', 'Value': '2021-3'}, {'Label': '2020 Diesel', 'Value': '2020-3'}, {'Label': '2019 Diesel', 'Value': '2019-3'}, {'Label': '2018 Diesel', 'Value': '2018-3'}]"
Ducato Cargo Curto 2.3 ME Diesel,5022,21,"[{'Label': '2017 Diesel', 'Value': '2017-3'}, {'Label': '2016 Diesel', 'Value': '2016-3'}, {'Label': '2015 Diesel', 'Value': '2015-3'}, {'Label': '2014 Diesel', 'Value': '2014-3'}, {'Label': '2013 Diesel', 'Value': '2013-3'}, {'Label': '2012 Diesel', 'Value': '2012-3'}, {'Label': '2011 Diesel', 'Value': '2011-3'}, {'Label': '2010 Diesel', 'Value': '2010-3'}]"
Ducato Cargo Longo 2.3 ME Diesel,5023,21,"[{'Label': '2017 Diesel', 'Value': '2017-3'}, {'Label': '2016 Diesel', 'Value': '2016-3'}, {'Label': '2015 Diesel', 'Value': '2015-3'}, {'Label': '2014 Diesel', 'Value': '2014-3'}, {'Label': '2013 Diesel', 'Value': '2013-3'}, {'Label': '2012 Diesel', 'Value': '2012-3'}, {'Label': '2011 Diesel', 'Value': '2011-3'}, {'Label': '2010 Diesel', 'Value': '2010-3'}]"
Ducato Cargo Médio 2.3 16V Diesel,8205,21,"[{'Label': '2021 Diesel', 'Value': '2021-3'}, {'Label': '2020 Diesel', 'Value': '2020-3'}, {'Label': '2019 Diesel', 'Value': '2019-3'}, {'Label': '2018 Diesel', 'Value': '2018-3'}]"
Ducato Chassi 2.3 16V Diesel,8206,21,"[{'Label': '2021 Diesel', 'Value': '2021-3'}, {'Label': '2020 Diesel', 'Value': '2020-3'}, {'Label': '2019 Diesel', 'Value': '2019-3'}, {'Label': '2018 Diesel', 'Value': '2018-3'}]"
Ducato Combinato 2.3 ME Diesel,5024,21,"[{'Label': '2012 Diesel', 'Value': '2012-3'}, {'Label': '2011 Diesel', 'Value': '2011-3'}, {'Label': '2010 Diesel', 'Value': '2010-3'}]"
Ducato Combinato 2.8 Diesel,454,21,"[{'Label': '2000 Diesel', 'Value': '2000-3'}, {'Label': '1999 Diesel', 'Value': '1999-3'}, {'Label': '1998 Diesel', 'Value': '1998-3'}]"
Ducato Combinato 2.8 Turbo Diesel,455,21,"[{'Label': '2009 Diesel', 'Value': '2009-3'}, {'Label': '2008 Diesel', 'Value': '2008-3'}, {'Label': '2007 Diesel', 'Value': '2007-3'}, {'Label': '2006 Diesel', 'Value': '2006-3'}, {'Label': '2005 Diesel', 'Value': '2005-3'}, {'Label': '2004 Diesel', 'Value': '2004-3'}, {'Label': '2003 Diesel', 'Value': '2003-3'}, {'Label': '2002 Diesel', 'Value': '2002-3'}, {'Label': '2001 Diesel', 'Value': '2001-3'}, {'Label': '2000 Diesel', 'Value': '2000-3'}, {'Label': '1999 Diesel', 'Value': '1999-3'}, {'Label': '1998 Diesel', 'Value': '1998-3'}]"
Ducato Executivo 2.3 16V Diesel,8395,21,"[{'Label': '2021 Diesel', 'Value': '2021-3'}, {'Label': '2020 Diesel', 'Value': '2020-3'}, {'Label': '2019 Diesel', 'Value': '2019-3'}, {'Label': '2018 Diesel', 'Value': '2018-3'}]"
Ducato Furgão Maxi 2.8 Diesel,456,21,"[{'Label': '2000 Diesel', 'Value': '2000-3'}, {'Label': '1999 Diesel', 'Value': '1999-3'}, {'Label': '1998 Diesel', 'Value': '1998-3'}]"
Ducato Maxi. Curta 2.3 T.Alto ME Diesel,5025,21,"[{'Label': '2017 Diesel', 'Value': '2017-3'}, {'Label': '2016 Diesel', 'Value': '2016-3'}, {'Label': '2015 Diesel', 'Value': '2015-3'}, {'Label': '2014 Diesel', 'Value': '2014-3'}, {'Label': '2013 Diesel', 'Value': '2013-3'}, {'Label': '2012 Diesel', 'Value': '2012-3'}, {'Label': '2011 Diesel', 'Value': '2011-3'}, {'Label': '2010 Diesel', 'Value': '2010-3'}]"
Ducato Maxi. Long. 2.3 T.Alto ME Diesel,5026,21,"[{'Label': '2017 Diesel', 'Value': '2017-3'}, {'Label': '2016 Diesel', 'Value': '2016-3'}, {'Label': '2015 Diesel', 'Value': '2015-3'}, {'Label': '2014 Diesel', 'Value': '2014-3'}, {'Label': '2013 Diesel', 'Value': '2013-3'}, {'Label': '2012 Diesel', 'Value': '2012-3'}, {'Label': '2011 Diesel', 'Value': '2011-3'}, {'Label': '2010 Diesel', 'Value': '2010-3'}]"
Ducato MaxiCargo 2.2 Diesel (E6),10660,21,"[{'Label': '32000 Diesel', 'Value': '32000-3'}, {'Label': '2024 Diesel', 'Value': '2024-3'}, {'Label': '2023 Diesel', 'Value': '2023-3'}]"
Ducato MaxiCargo 2.3 16V Diesel,8207,21,"[{'Label': '2021 Diesel', 'Value': '2021-3'}, {'Label': '2020 Diesel', 'Value': '2020-3'}, {'Label': '2019 Diesel', 'Value': '2019-3'}, {'Label': '2018 Diesel', 'Value': '2018-3'}]"
Ducato MaxiCargo/Furgão Maxi 2.8 TB Dies,457,21,"[{'Label': '2009 Diesel', 'Value': '2009-3'}, {'Label': '2008 Diesel', 'Value': '2008-3'}, {'Label': '2007 Diesel', 'Value': '2007-3'}, {'Label': '2006 Diesel', 'Value': '2006-3'}, {'Label': '2005 Diesel', 'Value': '2005-3'}, {'Label': '2004 Diesel', 'Value': '2004-3'}, {'Label': '2003 Diesel', 'Value': '2003-3'}, {'Label': '2002 Diesel', 'Value': '2002-3'}, {'Label': '2001 Diesel', 'Value': '2001-3'}, {'Label': '2000 Diesel', 'Value': '2000-3'}, {'Label': '1999 Diesel', 'Value': '1999-3'}, {'Label': '1998 Diesel', 'Value': '1998-3'}]"
Ducato MaxiMulti 2.3 16V Diesel,8208,21,"[{'Label': '2021 Diesel', 'Value': '2021-3'}, {'Label': '2020 Diesel', 'Value': '2020-3'}, {'Label': '2019 Diesel', 'Value': '2019-3'}, {'Label': '2018 Diesel', 'Value': '2018-3'}]"
Ducato Minibus 2.2 Comf.19L Diesel (E6),10661,21,"[{'Label': '32000 Diesel', 'Value': '32000-3'}, {'Label': '2024 Diesel', 'Value': '2024-3'}, {'Label': '2023 Diesel', 'Value': '2023-3'}]"
Ducato Minibus 2.2 Exec. 17L Diesel (E6),10662,21,"[{'Label': '32000 Diesel', 'Value': '32000-3'}, {'Label': '2024 Diesel', 'Value': '2024-3'}, {'Label': '2023 Diesel', 'Value': '2023-3'}]"
Ducato Minibus 2.3 16V Diesel,8396,21,"[{'Label': '2019 Diesel', 'Value': '2019-3'}, {'Label': '2018 Diesel', 'Value': '2018-3'}]"
Ducato Minibus 2.3 ME Diesel,5027,21,"[{'Label': '2017 Diesel', 'Value': '2017-3'}, {'Label': '2016 Diesel', 'Value': '2016-3'}, {'Label': '2015 Diesel', 'Value': '2015-3'}, {'Label': '2014 Diesel', 'Value': '2014-3'}, {'Label': '2013 Diesel', 'Value': '2013-3'}, {'Label': '2012 Diesel', 'Value': '2012-3'}, {'Label': '2011 Diesel', 'Value': '2011-3'}, {'Label': '2010 Diesel', 'Value': '2010-3'}]"
Ducato Minibus 2.3 T.Alto ME Diesel,5028,21,"[{'Label': '2017 Diesel', 'Value': '2017-3'}, {'Label': '2016 Diesel', 'Value': '2016-3'}, {'Label': '2015 Diesel', 'Value': '2015-3'}, {'Label': '2014 Diesel', 'Value': '2014-3'}, {'Label': '2013 Diesel', 'Value': '2013-3'}, {'Label': '2012 Diesel', 'Value': '2012-3'}, {'Label': '2011 Diesel', 'Value': '2011-3'}, {'Label': '2010 Diesel', 'Value': '2010-3'}]"
Ducato Minibus 2.8 Diesel,458,21,"[{'Label': '2000 Diesel', 'Value': '2000-3'}, {'Label': '1999 Diesel', 'Value': '1999-3'}, {'Label': '1998 Diesel', 'Value': '1998-3'}]"
Ducato Minibus 2.8 Turbo Diesel,459,21,"[{'Label': '2009 Diesel', 'Value': '2009-3'}, {'Label': '2008 Diesel', 'Value': '2008-3'}, {'Label': '2007 Diesel', 'Value': '2007-3'}, {'Label': '2006 Diesel', 'Value': '2006-3'}, {'Label': '2005 Diesel', 'Value': '2005-3'}, {'Label': '2004 Diesel', 'Value': '2004-3'}, {'Label': '2003 Diesel', 'Value': '2003-3'}, {'Label': '2002 Diesel', 'Value': '2002-3'}, {'Label': '2001 Diesel', 'Value': '2001-3'}, {'Label': '2000 Diesel', 'Value': '2000-3'}, {'Label': '1999 Diesel', 'Value': '1999-3'}, {'Label': '1998 Diesel', 'Value': '1998-3'}]"
Ducato Minibus Comfort 2.3 16v Diesel,8397,21,"[{'Label': '2021 Diesel', 'Value': '2021-3'}, {'Label': '2020 Diesel', 'Value': '2020-3'}, {'Label': '2019 Diesel', 'Value': '2019-3'}, {'Label': '2018 Diesel', 'Value': '2018-3'}]"
Ducato Mult/ Vetrato 2.8 T.Alto TB Dies.,460,21,"[{'Label': '2009 Diesel', 'Value': '2009-3'}, {'Label': '2008 Diesel', 'Value': '2008-3'}, {'Label': '2007 Diesel', 'Value': '2007-3'}, {'Label': '2006 Diesel', 'Value': '2006-3'}, {'Label': '2005 Diesel', 'Value': '2005-3'}, {'Label': '2004 Diesel', 'Value': '2004-3'}, {'Label': '2003 Diesel', 'Value': '2003-3'}, {'Label': '2002 Diesel', 'Value': '2002-3'}, {'Label': '2001 Diesel', 'Value': '2001-3'}]"
Ducato Mult/ Vetrato 2.8 T.Baixo TB Dies,461,21,"[{'Label': '2008 Diesel', 'Value': '2008-3'}, {'Label': '2007 Diesel', 'Value': '2007-3'}, {'Label': '2006 Diesel', 'Value': '2006-3'}, {'Label': '2005 Diesel', 'Value': '2005-3'}, {'Label': '2004 Diesel', 'Value': '2004-3'}, {'Label': '2003 Diesel', 'Value': '2003-3'}, {'Label': '2002 Diesel', 'Value': '2002-3'}, {'Label': '2001 Diesel', 'Value': '2001-3'}]"
Ducato Multi 2.2 Diesel (E6),10663,21,"[{'Label': '32000 Diesel', 'Value': '32000-3'}, {'Label': '2024 Diesel', 'Value': '2024-3'}, {'Label': '2023 Diesel', 'Value': '2023-3'}]"
